시설일련번호,시설명,시설면적,경도,위도,상세주소,도로명주소,관리기관명,담당자,담당자연락처,상세시설명,최대수용인원수
319,신흥초등학교,1028,128.55720532,35.8565751,대구광역시 달서구 두류동 472-1,대구광역시 달서구 두류공원로 257(두류동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관,395
308,대구감삼초등학교,1057,128.54496626,35.84939548,대구광역시 달서구 감삼동 196-1,대구광역시 달서구 당산로 123(감삼동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,"강당, 체육관",406
389,본리초등학교,1220,128.53863956,35.84458996,대구광역시 달서구 감삼동 338-0,대구광역시 달서구 장기로 198(감삼동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,특별교실동,469
325,본리초등학교,1313,128.53864168,35.84458733,대구광역시 달서구 감삼동 338-0,대구광역시 달서구 장기로 198(감삼동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,교사,505
327,죽전초등학교,2653,128.53994007,35.85778518,대구광역시 달서구 죽전동 174-1,대구광역시 달서구 죽전길 127(죽전동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관동,1020
328,죽전119안전센터,990,128.53763969,35.85257714,대구광역시 달서구 죽전동 256-7,대구광역시 달서구 와룡로 222(죽전동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관,380
310,장성초등학교,1749,128.52329134,35.85019912,대구광역시 달서구 장기동 48-0,대구광역시 달서구 달구벌대로 1429-11 (장기동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관,672
329,달서아트센터,6248,128.52284961,35.84341754,대구광역시 달서구 장기동 722-1,대구광역시 달서구 문화회관길 160(장기동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관,2403
212,손양초등학교,1020,128.6430149,38.0602556,강원특별자치도 양양군 손양면 하왕도리 140-0,강원특별자치도 양양군 손양면 손중로 202,강원특별자치도 양양군 안전교통과,,,다목적실,392
229,양양국제공항호텔,1832,128.64425219,38.05781441,강원특별자치도 양양군 손양면 하왕도리 207-1,강원특별자치도 양양군 손양면 동해대로 2338,강원특별자치도 양양군 안전교통과,,,"호텔(로비,식당,예식장)",276
2,광산초등학교,713,128.41365954,38.37522071,강원특별자치도 고성군 간성읍 광산리 193,강원특별자치도 고성군 간성읍 진부령로 2427,강원특별자치도 고성군 행정복지국 복지과,김현식,010-5374-2282,다목적실,200
23,거성초등학교,614,128.45744544,38.45250538,강원특별자치도 고성군 거진읍 거진리 180,강원특별자치도 고성군 거진읍 거성길 38,강원특별자치도 고성군 행정복지국 복지과,조원상,010-5838-9711,체육관,186
6,오호초등학교,134,128.53104053,38.31332431,강원특별자치도 고성군 죽왕면 삼포리 152-3,강원특별자치도 고성군 죽왕면 황포길 28,강원특별자치도 고성군 행정복지국 복지과,임종희,010-8906-0401,다목적실(재능관),40
9,천진초등학교,935,128.55829437,38.25682488,강원특별자치도 고성군 토성면 천진리 181,강원특별자치도 고성군 토성면 천진1길 14,강원특별자치도 고성군 행정복지국 복지과,어기헌,010-9529-3421,체육관,283
137,사북초등학교,869,128.83462659,37.22854736,강원특별자치도 정선군 사북읍 사북리 270,강원특별자치도 정선군 사북읍 소금강로 3561,강원특별자치도교육청 강원특별자치도정선교육지원청 사북초등학교,조정영,010-3024-3632,다목적강당(2층),334
361,대진중학교,1682,128.51967179,35.8060433,대구광역시 달서구 대곡동 1036-1,대구광역시 달서구 화암로73길 7(대곡동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,강당동,646
363,대진고등학교,2494,128.51819382,35.80550494,대구광역시 달서구 대곡동 1036-0,대구광역시 달서구 화암로73길 15(대곡동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관동,959
364,대진고등학교,1421,128.51890032,35.80512523,대구광역시 달서구 대곡동 1036-0,대구광역시 달서구 화암로73길 15(대곡동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,기숙사동,546
365,대진고등학교,1274,128.5177189,35.80589624,대구광역시 달서구 대곡동 1036-0,대구광역시 달서구 화암로73길 15(대곡동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,다목적강당,490
391,월서초등학교,1873,128.53200134,35.82193375,대구광역시 달서구 상인동 123-1,대구광역시 달서구 월배로39길 46(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관동,720
367,달서구 어린이도서관,1381,128.54704992,35.82249007,대구광역시 달서구 상인동 806-1,대구광역시 달서구 송현로 45(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,도서관,531
368,대서초등학교,1127,128.55023217,35.8196715,대구광역시 달서구 상인동 860-1,대구광역시 달서구 송현로 9(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,강당동,433
370,월촌초등학교,2211,128.54325362,35.81633519,대구광역시 달서구 상인동 1519-0,대구광역시 달서구 상인서로 60(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,강당,850
371,경북기계공고,2717,128.54096985,35.82382099,대구광역시 달서구 상인동 1-6,대구광역시 달서구 월배로 275(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,강당동,1045
372,대구하이텍고,393,128.53931322,35.82395564,대구광역시 달서구 상인동 1-2,대구광역시 달서구 학산남로 50(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관(A동 교사동),151
373,대구상원고,1141,128.5393859,35.82172489,대구광역시 달서구 상인동 1-0,대구광역시 달서구 월배로 241(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,급식소동,438
374,영남고,1333,128.53735192,35.82134758,대구광역시 달서구 상인동 70-0,대구광역시 달서구 월곡로 300(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,기숙사,512
375,상인2동행정복지센터,1035,128.53633195,35.81255548,대구광역시 달서구 상인동 1453-7,대구광역시 달서구 상원로 27(상인동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,동 행정복지센터,398
336,용산2동행정복지센터,988,128.52298549,35.85844001,대구광역시 달서구 용산동 499-7,대구광역시 달서구 선원로 278(용산동),대구광역시 달서구 도시창조국 안전도시과,배성민,053-667-3442,본관,380
18,대전성남초등학교,860,127.42973942,36.34403314,대전광역시 동구 성남동 193-5,대전광역시 동구 성남로32번길 5(성남동),대전광역시 동구 생활지원국 복지정책과,최수희(행정실장),042-625-0052,강당,330
60,대전동서초등학교,591,127.42275894,36.34103131,대전광역시 동구 삼성동 477,대전광역시 동구 동서대로 1522(삼성동),대전광역시 동구 생활지원국 복지정책과,한일규,042-630-9000,강당,227
62,한밭중학교,1790,127.42566053,36.33572098,대전광역시 동구 삼성동 282-1,대전광역시 동구 태전로 67(삼성동),대전광역시 동구 생활지원국 복지정책과,김창권,042-620-3950,체육관,688
67,산내농협,300,127.46708613,36.28169636,대전광역시 동구 낭월동 456,대전광역시 동구 산내로 1325(낭월동),대전광역시 동구 생활지원국 복지정책과,송경영,042-271-7044,강당,115
78,은어송초등학교,694,127.4569879,36.30246509,대전광역시 동구 대성동 129-0,대전광역시 동구 대전로 396(대성동),대전광역시 동구 생활지원국 복지정책과,,,강당,266
81,대청동 다목적회관,667,127.42492676,36.34942094,대전광역시 동구 세천동 64-0,대전광역시 동구 세천로 3(세천동),대전광역시 동구 복지환경국 복지정책과,김용환,,다목적회관,57
373,대전 선화초등학교,4857,127.42397594,36.33302134,대전광역시 중구 선화동 84-0,대전광역시 중구 선화로 159(선화동),대전광역시 중구 복지경제국 복지정책과,김학수,042-257-7507,본동,1868
353,대전 목동초등학교 강당,775,127.40836162,36.33461959,대전광역시 중구 목동 26-1,대전광역시 중구 목중로19번길 70(목동),대전광역시 중구 복지경제국 복지정책과,오은주,042-253-4040,강당,298
353,신용초등학교,565,126.85723,35.210507,광주광역시 북구 신용동 661-0,광주광역시 북구 첨단연신로 232-10 (신용동),광주광역시 북구 복지환경국 복지정책과,정지수,062-717-3573,강당,217
325,문정초등학교,726,126.92136729,35.18906136,광주광역시 북구 문흥동 962-1,광주광역시 북구 대천로169번길 7(문흥동),광주광역시 북구 복지환경국 복지정책과,박수진,062-260-1670,강당,279
19,문흥중앙초등학교,1413,126.92102198,35.18383627,광주광역시 북구 문흥동 1010-5,광주광역시 북구 문산로 17(문흥동),광주광역시 북구 복지환경국 복지정책과,이기옥,062-250-0579,강당,543
324,문흥초등학교,561,126.91446494,35.18068584,광주광역시 북구 문흥동 787-3,광주광역시 북구 면앙로 19(문흥동),광주광역시 북구 복지환경국 복지정책과,손순희,062-250-7740,강당,215
20,풍향초등학교,812,126.92802991,35.16759757,광주광역시 북구 두암동 800,광주광역시 북구 군왕로51번길 77(두암동),광주광역시 북구 복지환경국 복지정책과,윤송자,062-609-1100,강당,312
340,문화초등학교,683,126.93181666,35.17353878,광주광역시 북구 두암동 828-1,광주광역시 북구 군왕로 135(두암동),광주광역시 북구 복지환경국 복지정책과,김용수,062260-2007,강당,262
322,두암초등학교,725,126.93411738,35.16925795,광주광역시 북구 두암동 400,광주광역시 북구 참판로 130(두암동),광주광역시 북구 복지환경국 복지정책과,박아현,062-250-6698,강당,278
323,삼정초등학교,615,126.93630878,35.16594423,광주광역시 북구 두암동 967-2,광주광역시 북구 밤실로208번길 55(두암동),광주광역시 북구 복지환경국 복지정책과,김기정,062-250-5805,강당,236
327,삼각초등학교,573,126.90049265,35.20018295,광주광역시 북구 삼각동 793-1,광주광역시 북구 송해로 21(삼각동),광주광역시 북구 복지환경국 복지정책과,김민성,062-570-6506,강당,220
357,전남여자상업고등학교,430,126.896468,35.199348,광주광역시 북구 삼각동 681-0,광주광역시 북구 설죽로 433(삼각동),광주광역시 북구 복지환경국 복지정책과,장수빈,062-570-8704,다목적교실,165
336,일신초등학교,581,126.89509582,35.21103263,광주광역시 북구 일곡동 814-5,광주광역시 북구 일곡마을로 187(일곡동),광주광역시 북구 복지환경국 복지정책과,양서진,062-606-8707,강당,223
338,일곡초등학교,567,126.89840633,35.2071364,광주광역시 북구 일곡동 820-1,광주광역시 북구 설죽로 530(일곡동),광주광역시 북구 복지환경국 복지정책과,이영채,062-570-1605,강당,218
337,서일초등학교,607,126.89841106,35.21190891,광주광역시 북구 일곡동 817-1,광주광역시 북구 설죽로 590(일곡동),광주광역시 북구 복지환경국 복지정책과,정선,062-570-5705,강당,233
367,신용중학교,804,126.860745,35.210578,광주광역시 북구 신용동 672-0,광주광역시 북구 첨단연신로133번길 32(신용동),광주광역시 북구 복지환경국 복지정책과,범진성,062-713-6105,강당,309
1171,염티초등학교,685,126.97744187,36.81680576,충청남도 아산시 염치읍 염성리 173,충청남도 아산시 염치읍 염치로 49,충청남도 아산시 문화복지국 사회복지과,염티초등학교장,041-541-8733,강당,263
1178,금곡초등학교,694,127.0408654,36.74981595,충청남도 아산시 배방읍 중리 345,충청남도 아산시 배방읍 고불로 563-4,충청남도 아산시 문화복지국 사회복지과,신대철,041-549-9014,"강당, 교사시설 등",266
